,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PHF2,4.823593,-0.037731815,-0.046521515,1.8194069,5.328689,-0.035460748,7.5717535,-0.0046916185,3.3785548,-0.038775165,4.8718796,4.0433593,-0.07034492,1.9963852,-0.06863544,-0.08090278
CDC20,4.838572,-0.03777129,-0.046425335,1.8314655,5.3508143,-0.03562201,7.587867,-0.004801955,3.4006062,-0.038990542,4.8750715,4.052414,-0.07054166,1.9967351,-0.06858711,-0.08109005
SERPINH1,4.8115406,-0.037768267,-0.046536792,1.8202049,5.322048,-0.03543125,7.562938,-0.0046485583,3.3779736,-0.038842782,4.8628016,4.041243,-0.070363835,1.998488,-0.068590455,-0.080813155
GLI2,5.2313776,-0.024032908,-0.03221167,1.892103,5.859317,-0.032573245,6.7266064,-0.009052368,2.9560845,-0.034199473,5.2863073,3.9603329,-0.05736183,0.6918166,-0.056524247,-0.067725055
MIR3535,0.99878156,-0.004261272,-0.0007277978,0.37161404,1.697069,-0.009802101,1.7604468,-0.0046788407,0.7341518,-0.014574563,1.2360032,1.2006881,-0.013098033,0.57353526,-0.011196224,-0.018103288
MEF2A,4.841769,-0.037834268,-0.04650454,1.8366894,5.3549323,-0.035606246,7.592161,-0.004844179,3.4005845,-0.039066646,4.8768463,4.059213,-0.07053996,1.9969114,-0.06862342,-0.08112363
COMMD3,4.8488936,-0.037695944,-0.046278406,1.8383111,5.3538785,-0.03573167,7.5895767,-0.0048820656,3.4052994,-0.03914338,4.8681097,4.0629234,-0.07058044,1.9833721,-0.068461105,-0.08120284
PODXL,4.8458896,-0.037752427,-0.046291847,1.8355932,5.362034,-0.035726238,7.5962577,-0.004862859,3.4069228,-0.03908574,4.872162,4.06121,-0.07055957,1.9861422,-0.06847795,-0.081145726
HMGA1B,4.0949492,-0.029601093,-0.043663453,1.3855438,4.216333,-0.039356384,7.212578,-0.0015794244,2.9551914,-0.032729458,3.6082895,3.2191982,-0.07031192,1.5716783,-0.05566821,-0.07892638
EPHA2,4.3252583,-0.02832923,-0.04546808,1.5092854,4.1076665,-0.037432577,7.0633416,-0.00052157923,2.7240272,-0.035042685,3.7897332,3.3567395,-0.07106536,1.6188614,-0.05879883,-0.0814811
GM14870,0.95227075,-0.003959428,-0.00027650996,0.4277214,1.7045397,-0.008975602,1.8702891,-0.0040109865,0.67044765,-0.01422588,1.297343,1.2849844,-0.01300176,0.5868766,-0.011132926,-0.01742233
ERF,4.8454533,-0.037737634,-0.046313833,1.8333434,5.357716,-0.03572713,7.590231,-0.004851733,3.4029963,-0.039086245,4.8728056,4.0603557,-0.07053961,1.9831976,-0.068482585,-0.081127234
KLF3,4.8862534,-0.03786488,-0.04640033,1.8073676,5.369506,-0.036353596,7.5317297,-0.005362626,3.453834,-0.039451055,4.8363338,4.0198355,-0.07067116,1.9672217,-0.068400785,-0.08163226
PDPN,4.8537903,-0.03756249,-0.04581672,1.8384966,5.373418,-0.035877842,7.594867,-0.0050333403,3.4217465,-0.039183605,4.852031,4.0641217,-0.07048824,1.9654267,-0.06800466,-0.08109689
CUBN,4.831664,-0.03712256,-0.044848427,1.8364419,5.3641434,-0.035957113,7.553099,-0.0052358806,3.4328487,-0.039048307,4.7765565,4.047004,-0.069874756,1.922303,-0.06705699,-0.080825575
GM27624,0.9304664,-0.0040796692,-0.00013810022,0.4154851,1.7140149,-0.0091440845,1.8850212,-0.004115854,0.6906113,-0.013999923,1.2797892,1.2704563,-0.012915118,0.58190817,-0.0108522065,-0.017182378
ZFP335,4.8516893,-0.037857313,-0.046417855,1.8401914,5.3687706,-0.035791133,7.6018476,-0.004859094,3.4121482,-0.03920866,4.8798943,4.0671434,-0.070627324,1.9888185,-0.06865068,-0.081288725
GRIN1,4.848084,-0.03773657,-0.046319757,1.8355592,5.357699,-0.03572129,7.5971756,-0.0048471335,3.4080749,-0.039070982,4.8706794,4.0591516,-0.0706026,1.9897419,-0.068501845,-0.081198975
PTH1R,4.8355,-0.037790906,-0.04643666,1.8300914,5.3455353,-0.035630744,7.5849237,-0.0047433786,3.3959484,-0.038941707,4.8707514,4.0549583,-0.07051562,1.9973521,-0.068564236,-0.08101939
NCOA6,0.95276177,-0.0039541405,-0.00028863893,0.42714372,1.7050983,-0.008976264,1.8718834,-0.0040248674,0.6698191,-0.014221402,1.2963203,1.2837646,-0.0129865715,0.5852857,-0.01112818,-0.017424168
SLC7A6,5.1430635,-0.031980082,-0.038873825,0.78267264,4.4319415,-0.029844202,7.3689175,0.05649294,2.8946571,-0.024256703,3.2471642,3.1542282,-0.056841742,2.0621638,-0.06314501,-0.082526065
RUNX3,4.830706,-0.03770461,-0.046514776,1.8251065,5.324613,-0.035450082,7.5707107,-0.0046568224,3.3806863,-0.038826678,4.8677773,4.041876,-0.070387185,1.9986356,-0.06865015,-0.080996655
SNAI1,4.8630843,-0.037678536,-0.046049256,1.8444809,5.371543,-0.035874676,7.60124,-0.004987213,3.4276292,-0.03923586,4.8608913,4.065319,-0.070645355,1.9779658,-0.068275295,-0.08129133
RBMXL2,4.850499,-0.03772658,-0.046249002,1.8345702,5.3710046,-0.035778,7.601272,-0.004908609,3.408111,-0.03910131,4.875245,4.064788,-0.070554696,1.9816352,-0.068461366,-0.081163846
NFXL1,4.846024,-0.037779845,-0.04634761,1.8377372,5.3590775,-0.035725646,7.593174,-0.0048645013,3.40703,-0.039137688,4.873348,4.062618,-0.07060047,1.987562,-0.06852308,-0.0811847
FOXJ2,4.8230014,-0.037737403,-0.046407085,1.8250597,5.3408213,-0.03554007,7.5782323,-0.004770116,3.3864963,-0.03888511,4.870458,4.049546,-0.07039373,1.9920515,-0.06851561,-0.080909416
SALL1,4.848151,-0.03708615,-0.04510684,1.8293573,5.392925,-0.035923,7.569714,-0.0051987045,3.4202645,-0.03905805,4.8369813,4.046518,-0.07005358,1.9423218,-0.067395195,-0.08066845
EYA1,4.834872,-0.037670348,-0.04630114,1.8282452,5.343395,-0.03560032,7.5797915,-0.004798602,3.3920739,-0.038951118,4.866603,4.05195,-0.070416905,1.9872663,-0.06845356,-0.08099635
GM10925,0.9987824,-0.004261347,-0.0007278015,0.37159976,1.6970893,-0.009802206,1.7604375,-0.0046786647,0.73414195,-0.014574453,1.2359897,1.2006853,-0.013097943,0.57351613,-0.011196487,-0.018103437
GM26287,0.9511256,-0.003965368,-0.00027724786,0.42644134,1.7054602,-0.008990941,1.8726614,-0.004016353,0.6712386,-0.0142242545,1.2947118,1.2829583,-0.01296655,0.58568436,-0.011121737,-0.0174239
CREB5,4.844326,-0.03773782,-0.04638105,1.8328916,5.349189,-0.03564614,7.5885954,-0.004791183,3.3970995,-0.03902439,4.8739934,4.0584397,-0.07051312,1.9888527,-0.06857059,-0.081144705
HSP90B1,4.857036,-0.037722412,-0.046245232,1.836433,5.3748565,-0.035825267,7.604667,-0.0049320743,3.413858,-0.039145846,4.8762875,4.0655355,-0.07061982,1.9825404,-0.06847102,-0.081242405
NACC1,3.9630754,-0.02818966,-0.03222996,1.4612551,4.719753,-0.030876111,6.2208247,-0.0058822525,2.8516397,-0.03261778,3.9395094,3.348362,-0.055708136,1.465971,-0.051877942,-0.06524592
TAX1BP3,4.8555264,-0.037695695,-0.04620092,1.8380015,5.3648252,-0.03578489,7.5977917,-0.00490659,3.414613,-0.039139286,4.8687124,4.0618467,-0.07060819,1.9837532,-0.068407595,-0.08122669
ZSWIM4,4.976345,-0.03877777,-0.04223313,1.4444762,4.508974,-0.034016684,6.5460033,-0.009514662,3.1839454,-0.03698131,4.8279943,4.668615,-0.058911614,1.2552582,-0.06934589,-0.07441209
PRXL2A,0.95276177,-0.0039541405,-0.00028863893,0.42714372,1.7050983,-0.008976264,1.8718834,-0.0040248674,0.6698191,-0.014221402,1.2963203,1.2837646,-0.0129865715,0.5852857,-0.01112818,-0.017424168
ILK,4.843879,-0.037809916,-0.04642581,1.838231,5.361166,-0.03569786,7.596001,-0.0048512802,3.404598,-0.039117754,4.8781834,4.0627074,-0.07061357,1.9909433,-0.06860101,-0.08118921
DDB2,4.8497486,-0.037687264,-0.0461552,1.8370699,5.364228,-0.03577897,7.594172,-0.004921605,3.4101143,-0.039142415,4.866755,4.0643353,-0.070542954,1.9779168,-0.068345234,-0.081148826
MYO7A,4.817393,-0.037890818,-0.04669382,1.8302025,5.3299904,-0.03547759,7.570683,-0.0046680076,3.3861232,-0.038957953,4.874591,4.0420036,-0.07052639,2.0092838,-0.06875151,-0.08099629
MITF,4.8281155,-0.037748978,-0.04646763,1.8288933,5.337507,-0.035528164,7.5769744,-0.004735518,3.3850327,-0.03893247,4.872457,4.0514493,-0.07042369,1.9929068,-0.06859958,-0.08097959
CTSZ,4.8277683,-0.03773953,-0.046463728,1.8264955,5.332667,-0.035523143,7.5699162,-0.0047298623,3.3836973,-0.038924944,4.8698316,4.048382,-0.07039256,1.9917071,-0.068583004,-0.08095792
SRRT,3.419809,-0.038812127,-0.04510948,0.46175882,4.7417793,-0.037010394,7.272802,0.19041221,2.5156353,-0.030012712,4.64,3.786754,-0.066835925,1.3613513,-0.054034326,-0.065548584
D230025D16RIK,4.8437443,-0.037753966,-0.04636806,1.837982,5.357816,-0.035712,7.5917115,-0.0048586437,3.4034898,-0.03913363,4.8735785,4.061066,-0.07059969,1.9883003,-0.06853208,-0.08117917
MIR186,1.0702144,-0.0047216234,-0.0011658702,0.46907887,1.6638083,-0.008472479,2.0541298,-0.004320509,0.6045362,-0.014965567,1.4705641,1.4285536,-0.014589898,0.55964214,-0.010942171,-0.016243674
TAGLN2,4.856851,-0.037723985,-0.04617886,1.8435047,5.365434,-0.035807,7.5983577,-0.004934905,3.419258,-0.039219234,4.8654156,4.0659738,-0.07064924,1.9818803,-0.06837942,-0.08127747
IGFBP2,4.8546734,-0.037692655,-0.046206433,1.8379527,5.3665147,-0.035807066,7.5971994,-0.004923486,3.4117517,-0.039160587,4.869699,4.064186,-0.07058501,1.9802039,-0.06841966,-0.08121858
JAM2,4.8546777,-0.037731297,-0.04628838,1.8405583,5.367648,-0.03577248,7.603652,-0.0048871282,3.4120219,-0.039147213,4.8716445,4.0632334,-0.07063431,1.9876219,-0.06850984,-0.08127754
MIR669J,0.95276177,-0.0039541405,-0.00028863893,0.42714372,1.7050983,-0.008976264,1.8718834,-0.0040248674,0.6698191,-0.014221402,1.2963203,1.2837646,-0.0129865715,0.5852857,-0.01112818,-0.017424168
RCN3,4.8120985,-0.037739456,-0.046494536,1.8203516,5.31647,-0.035386723,7.557484,-0.004707778,3.375775,-0.038769845,4.858599,4.0369854,-0.070260525,1.9984075,-0.06845957,-0.080750264
BRD7,4.847068,-0.03773472,-0.046296723,1.835969,5.3586664,-0.03570981,7.5938625,-0.004862049,3.4051635,-0.03910985,4.873335,4.063873,-0.07054717,1.9835069,-0.06851161,-0.08116058
ZFHX3,4.3469543,-0.028120212,-0.044926748,1.5157957,4.132082,-0.037696365,7.076576,-0.00073443085,2.7510319,-0.035193898,3.7715302,3.36328,-0.07109315,1.5976245,-0.05831508,-0.08156209
POLR2A,4.859861,-0.037690375,-0.04607406,1.8445992,5.3779545,-0.035898928,7.602411,-0.0050168214,3.423653,-0.039286185,4.866718,4.070541,-0.07065264,1.9740957,-0.068285,-0.0812718
ELF4,4.847378,-0.037667114,-0.046229053,1.839033,5.342803,-0.03569053,7.5870743,-0.004830229,3.4076014,-0.03913077,4.8591337,4.059393,-0.070598625,1.9844373,-0.068389416,-0.08121684
FLRT3,4.8312206,-0.037727047,-0.046354864,1.8272246,5.3472257,-0.035611313,7.5828724,-0.00479561,3.3927374,-0.038975053,4.87427,4.0551596,-0.07046958,1.989484,-0.06849535,-0.08098111
SAP30,4.8433695,-0.03777423,-0.04643856,1.835081,5.352515,-0.035646576,7.587371,-0.0048263064,3.4021647,-0.039050654,4.876828,4.0557504,-0.070565194,1.9944702,-0.068621375,-0.08114476
CNOT6L,4.8213596,-0.037733674,-0.04648948,1.8220235,5.32985,-0.035470046,7.568032,-0.0047034654,3.378312,-0.038834207,4.8711667,4.044527,-0.07033522,1.9941192,-0.06859674,-0.08087305
GM26156,0.95276177,-0.0039541405,-0.00028863893,0.42714372,1.7050983,-0.008976264,1.8718834,-0.0040248674,0.6698191,-0.014221402,1.2963203,1.2837646,-0.0129865715,0.5852857,-0.01112818,-0.017424168
NFIL3,4.840364,-0.03772397,-0.046240855,1.8327324,5.3548293,-0.03567442,7.587171,-0.004859969,3.4019277,-0.039031122,4.8678055,4.05904,-0.070454754,1.9825054,-0.06841639,-0.08104035
FDPS,4.8213634,-0.037821803,-0.04660931,1.8237697,5.341176,-0.03551563,7.57706,-0.0047411644,3.385404,-0.038939144,4.877339,4.0504675,-0.07048142,2.0005417,-0.06871144,-0.08094147
DPPA2,1.2567213,-0.0044495356,-0.00096416834,0.50844693,1.9137343,-0.011415712,2.1208882,-0.004002257,0.9826757,-0.014495824,1.3118818,1.2787042,-0.015662597,0.5727961,-0.013064689,-0.021531653
SMARCC2,4.8358455,-0.037790377,-0.04647539,1.8309304,5.3473077,-0.035610028,7.5835915,-0.004776716,3.392543,-0.039010826,4.8769684,4.056211,-0.07049885,1.9914327,-0.06862748,-0.08106594
RRBP1,4.8391066,-0.037741933,-0.046415184,1.8297714,5.3498526,-0.035637226,7.5846524,-0.0048087044,3.3929152,-0.039006427,4.876216,4.057604,-0.070479915,1.9874442,-0.06858351,-0.0810695
COTL1,4.836095,-0.03771648,-0.046386488,1.8269259,5.35345,-0.035617214,7.583243,-0.0048101083,3.392953,-0.03895355,4.879571,4.0525837,-0.07045047,1.9900041,-0.06855133,-0.080982834
ZHX3,4.6097994,-0.039049353,-0.0446289,1.7124801,5.453494,-0.037522472,7.734186,-0.0058297385,3.6292038,-0.036731314,4.6908164,3.9185855,-0.06978834,1.9469825,-0.065470755,-0.07857416
NSD2,4.8290057,-0.037753683,-0.046543017,1.8267196,5.3232927,-0.035463948,7.5757318,-0.004647095,3.3824804,-0.038855817,4.8647976,4.045294,-0.070439115,1.999717,-0.06865658,-0.081050634
BACH2,4.8596745,-0.037724342,-0.045891985,1.8467249,5.38764,-0.03584755,7.6024995,-0.0050748847,3.4366145,-0.03916416,4.850875,4.063967,-0.07043543,1.9748664,-0.068125844,-0.08116749
DPPA4,1.677413,-0.008119219,-0.0056365267,0.65845287,2.3901253,-0.014484689,2.762489,-0.004487623,1.2719883,-0.017289221,1.7370274,1.609633,-0.02173465,0.6931881,-0.018890064,-0.028135998
E2F2,4.845731,-0.03772223,-0.046321146,1.8315696,5.3563156,-0.035703406,7.591757,-0.0048448844,3.4040775,-0.03903349,4.8728976,4.0571733,-0.07054828,1.987862,-0.06849582,-0.08112946
KLF2,4.819735,-0.036242925,-0.043726157,1.8036703,5.3805847,-0.03596648,7.506744,-0.005463239,3.3964841,-0.03885515,4.7723837,4.0152507,-0.06920472,1.8762195,-0.06581434,-0.079640985
ASH1L,4.82414,-0.03778402,-0.046666946,1.8233064,5.3220906,-0.03539638,7.5705166,-0.0046037487,3.3774927,-0.03878325,4.8703675,4.036161,-0.07040825,2.0083435,-0.06877292,-0.080997735
TAF1,4.7910995,-0.032415673,-0.041293874,1.825867,5.5711603,-0.03667625,7.3439665,-0.0019783154,3.1674607,-0.04067476,4.807894,3.5540621,-0.06755486,2.1660264,-0.06562343,-0.07672719
FOXO1,4.8952036,-0.037826836,-0.046221662,1.8140247,5.376813,-0.036380418,7.5414715,-0.005413659,3.4646301,-0.039463434,4.830029,4.024903,-0.07066058,1.9625565,-0.06828461,-0.08167346
TRIP11,4.822776,-0.037750356,-0.046527784,1.8223679,5.3334436,-0.0354658,7.569763,-0.00468995,3.377449,-0.038854912,4.877112,4.0463076,-0.07032997,1.9930317,-0.068672754,-0.08087976
TCF7L2,4.857616,-0.037639093,-0.046016335,1.8434981,5.3691473,-0.035863455,7.5975204,-0.0049718055,3.4219337,-0.039248016,4.8586016,4.064662,-0.07061958,1.975922,-0.06821351,-0.08123835
DCP1A,4.87079,-0.03774045,-0.04621441,1.843899,5.3852396,-0.035941567,7.6165137,-0.0049824547,3.4250681,-0.03927727,4.876642,4.073872,-0.07073995,1.9790096,-0.068481706,-0.0814222
PLRG1,4.8240056,-0.03777569,-0.04641347,1.8267729,5.346142,-0.035575874,7.577895,-0.004788925,3.3911228,-0.03894034,4.8734097,4.0496745,-0.07042589,1.9925935,-0.06852099,-0.08091103
RUNX1,4.830644,-0.0377316,-0.046422046,1.8274207,5.345145,-0.035584643,7.5781713,-0.0047682575,3.3897412,-0.038948696,4.8735695,4.048497,-0.07043831,1.9926269,-0.06855581,-0.08097376
RBMX,4.8524976,-0.03763758,-0.045945738,1.845356,5.36981,-0.035847064,7.5850735,-0.0050471756,3.4227834,-0.039275926,4.856994,4.064087,-0.07052769,1.9698774,-0.06813394,-0.08112238
SND1,4.8624225,-0.037676785,-0.046059635,1.8413049,5.378706,-0.035911307,7.6039605,-0.004999768,3.4226751,-0.039255172,4.8667946,4.069564,-0.07062842,1.9734241,-0.06828876,-0.081269175
WBP11,4.845452,-0.037746973,-0.046350494,1.8340662,5.3572726,-0.03571734,7.5883083,-0.004829794,3.4056695,-0.03908858,4.8786316,4.059514,-0.07061451,1.9923925,-0.0685508,-0.08115128
GM43238,0.9987568,-0.004274267,-0.00073087803,0.36956432,1.6950647,-0.009807195,1.7597303,-0.004667956,0.7363374,-0.014582798,1.236478,1.1979828,-0.013094779,0.5741253,-0.0111703845,-0.01808362
HIVEP2,4.840788,-0.037767157,-0.04638841,1.8340867,5.356095,-0.035670314,7.5931463,-0.004823312,3.4000845,-0.039048657,4.8740664,4.0589914,-0.07054904,1.9901378,-0.06855695,-0.08113084
CEBPZ,4.845055,-0.037800226,-0.046464045,1.8364521,5.3611083,-0.035699043,7.5947247,-0.004852459,3.4009602,-0.039108783,4.88116,4.062956,-0.07059395,1.9903973,-0.06865634,-0.08119434
VSIR,4.830095,-0.03777762,-0.046551928,1.8264847,5.3401303,-0.035535816,7.576777,-0.00472164,3.3828423,-0.03892792,4.8780336,4.0501084,-0.070428535,1.9946351,-0.068692684,-0.080999784
P4HB,4.84834,-0.037762385,-0.046409946,1.8354744,5.357631,-0.03570074,7.589148,-0.0048592705,3.4004674,-0.039101627,4.8790874,4.062824,-0.07054417,1.9855607,-0.068617776,-0.08117084
DNAJC2,4.8413205,-0.037796203,-0.046442524,1.8344843,5.356101,-0.03566635,7.593056,-0.0048134685,3.4002955,-0.039054908,4.8766847,4.05848,-0.07056628,1.9927269,-0.06861708,-0.08114879
ZYX,4.840159,-0.037766594,-0.046381358,1.833704,5.3527064,-0.03566544,7.5889325,-0.004815239,3.3996472,-0.03905051,4.8723106,4.0577707,-0.07053189,1.9889905,-0.068541266,-0.08111196
TCEA1,4.8433027,-0.03766054,-0.046242397,1.834855,5.35717,-0.035706904,7.5910573,-0.0048873923,3.400549,-0.039075613,4.8693137,4.061634,-0.07051847,1.9820787,-0.068418376,-0.081114605
FOXH1,3.2507815,-0.045455817,-0.049693894,2.3659744,3.6502028,-0.021266751,5.6933303,0.12432353,3.379476,-0.032691833,4.268828,3.0743191,-0.06180185,2.2376032,-0.063651875,-0.06181548
BTBD11,4.838379,-0.037748944,-0.046262614,1.8361068,5.3561077,-0.03568311,7.5880613,-0.0048739547,3.4102867,-0.039110407,4.8689284,4.061451,-0.07055963,1.9905485,-0.06839948,-0.08105359
ZFP236,4.8164062,-0.03771887,-0.046486244,1.8181574,5.3299303,-0.035436008,7.5652537,-0.0046921764,3.3724248,-0.03877541,4.8729305,4.0425935,-0.07026214,1.9927546,-0.068587385,-0.08078405
GM10780,0.9526366,-0.0039494033,-0.00028625652,0.4281722,1.7048264,-0.008968442,1.8709123,-0.0040216343,0.6703212,-0.014223215,1.2953149,1.2843702,-0.012995601,0.58576345,-0.011119379,-0.017409815
ZFP592,4.8338075,-0.037703518,-0.046398025,1.8319907,5.332302,-0.035547554,7.5720506,-0.00474577,3.38922,-0.038988605,4.8648643,4.050219,-0.07044773,1.9910902,-0.06852972,-0.08103964
MIR8091,1.2687625,-0.0028432321,-0.0007844776,0.50839806,1.7561927,-0.010445233,1.9822283,-0.0026185175,0.92592335,-0.012122514,1.4613081,1.2152505,-0.014662851,0.44368738,-0.013645806,-0.018239707
ZFAND3,4.8566785,-0.037707467,-0.04629275,1.841844,5.3570366,-0.035729952,7.594865,-0.00491907,3.4095433,-0.03915147,4.8650913,4.064314,-0.07059069,1.9850999,-0.06841909,-0.081242114
FOXA2,4.854896,-0.03769976,-0.046037644,1.8423376,5.3716383,-0.0358314,7.6004376,-0.0049659703,3.4261012,-0.039188314,4.8605323,4.0621195,-0.07061398,1.9808214,-0.068232805,-0.08119798
CEMIP,4.797659,-0.032425947,-0.041125398,1.8356934,5.5825534,-0.03679898,7.3536234,-0.0020234494,3.1791842,-0.040853016,4.7996273,3.5626009,-0.06762726,2.1584694,-0.065470375,-0.076818325
ING1,4.849782,-0.037715774,-0.04632534,1.8357494,5.3608656,-0.035710424,7.59125,-0.0048918566,3.4048474,-0.039086115,4.876735,4.0611143,-0.07054795,1.985914,-0.06853878,-0.0811609
MIR7005,0.95276177,-0.0039541405,-0.00028863893,0.42714372,1.7050983,-0.008976264,1.8718834,-0.0040248674,0.6698191,-0.014221402,1.2963203,1.2837646,-0.0129865715,0.5852857,-0.01112818,-0.017424168
STAT5A,4.835474,-0.037709154,-0.046333082,1.8319832,5.338942,-0.035591956,7.579558,-0.004776302,3.398266,-0.038985506,4.86293,4.0491843,-0.070500016,1.9934964,-0.06845925,-0.08105956
IL33,4.856421,-0.037629236,-0.046085138,1.8337239,5.3745713,-0.03585886,7.596299,-0.004951216,3.4118192,-0.03914647,4.8721642,4.063828,-0.07052466,1.9718558,-0.06830167,-0.0811254
SNORA81,0.95193815,-0.0039512035,-0.00027701064,0.42799434,1.704415,-0.008974782,1.8712013,-0.004023634,0.67027086,-0.014214818,1.2962394,1.2831905,-0.012978481,0.5858348,-0.0111212,-0.017420921
AMPD2,4.8547263,-0.037696302,-0.046146896,1.8417621,5.3656983,-0.035814922,7.5960035,-0.0049126465,3.41767,-0.03920833,4.8633704,4.061332,-0.0706224,1.9819815,-0.0683374,-0.08123275
KDELR3,4.8350005,-0.037760306,-0.046452574,1.8290725,5.347351,-0.035556994,7.581144,-0.0047566546,3.391897,-0.03892413,4.8753967,4.0480933,-0.07042896,1.9955424,-0.06862673,-0.08100637
HDAC5,4.8426366,-0.037734646,-0.04636358,1.8343048,5.3539867,-0.035695236,7.5855117,-0.0048470558,3.3988445,-0.039099395,4.8741946,4.059735,-0.070534416,1.9853352,-0.0685303,-0.08112003
KANK3,4.857383,-0.037738245,-0.046403017,1.8329867,5.364003,-0.035742875,7.60413,-0.0048451237,3.410877,-0.039051965,4.880832,4.0588107,-0.07068155,1.995354,-0.068618536,-0.08128855
TET2,4.340753,-0.031533673,-0.036904115,1.6176072,5.0431533,-0.033431485,6.796086,-0.0055872337,3.1277158,-0.035265163,4.2834654,3.6249185,-0.06166362,1.631996,-0.057798073,-0.07176869
E2F4,1.8395932,-0.008906066,-0.0069481456,0.7175282,2.5079017,-0.015373555,2.9422164,-0.004803947,1.3806502,-0.01827578,1.8504162,1.7018178,-0.023828765,0.743447,-0.020655677,-0.03055157
ENO1B,0.95276093,-0.003954066,-0.00028863523,0.42715803,1.705078,-0.008976159,1.8718927,-0.004025043,0.66982895,-0.014221512,1.2963339,1.2837675,-0.012986662,0.58530486,-0.011127917,-0.017424019
MTA3,4.8336706,-0.037777476,-0.04643291,1.8307956,5.342589,-0.035597995,7.5854206,-0.0047588693,3.39543,-0.0389792,4.869623,4.053236,-0.0705197,1.9940783,-0.06855705,-0.081073396
SMURF1,4.8418446,-0.037782196,-0.046427988,1.8341724,5.3513737,-0.035672687,7.5880394,-0.0048066,3.3999724,-0.039079167,4.874951,4.058333,-0.07057477,1.9913217,-0.068581544,-0.08114345
CHCHD10,4.82747,-0.037748974,-0.046492286,1.827345,5.3325267,-0.0355252,7.5755415,-0.0047141467,3.3870058,-0.038920574,4.8683267,4.0462136,-0.07046926,1.998083,-0.06859226,-0.08101599
POLR1B,4.8431816,-0.037714183,-0.046306927,1.8340422,5.3577695,-0.03569072,7.592197,-0.0048517543,3.4010847,-0.039056096,4.872531,4.0597363,-0.07052867,1.985991,-0.06848465,-0.08111473
PDCD4,4.840478,-0.03761493,-0.046293393,1.8300343,5.33227,-0.035551384,7.57082,-0.00475775,3.3854861,-0.038940717,4.8609214,4.055099,-0.070356265,1.9800444,-0.06845715,-0.0810025
STXBP2,4.836994,-0.037769314,-0.046372946,1.8354208,5.3531637,-0.035647433,7.5854707,-0.0048297374,3.399157,-0.039069038,4.8734646,4.058087,-0.070519,1.9892017,-0.06853112,-0.08107226
SNORD34,0.95276177,-0.0039541405,-0.00028863893,0.42714372,1.7050983,-0.008976264,1.8718834,-0.0040248674,0.6698191,-0.014221402,1.2963203,1.2837646,-0.0129865715,0.5852857,-0.01112818,-0.017424168
INSIG1,4.8401475,-0.037750196,-0.046459846,1.8307675,5.347713,-0.0356283,7.583124,-0.004794984,3.3945925,-0.039017692,4.87771,4.0551343,-0.07052545,1.9917657,-0.06862039,-0.08109845
LOXL2,4.828343,-0.037766047,-0.04648477,1.8267009,5.345977,-0.03556443,7.582428,-0.004747962,3.3871264,-0.038925186,4.876697,4.050238,-0.07045023,1.9947088,-0.068613335,-0.0809813
MED31,4.8464904,-0.037727203,-0.046275042,1.836774,5.36302,-0.03571855,7.594777,-0.004881957,3.4043715,-0.03909661,4.8730426,4.063169,-0.07052981,1.9840218,-0.06847669,-0.08113321
SNORD49A,0.95276177,-0.0039541405,-0.00028863893,0.42714372,1.7050983,-0.008976264,1.8718834,-0.0040248674,0.6698191,-0.014221402,1.2963203,1.2837646,-0.0129865715,0.5852857,-0.01112818,-0.017424168
NXF7,4.516445,-0.033871565,-0.04007973,1.7492193,5.0643735,-0.033976067,7.005809,-0.005119593,3.288792,-0.036725484,4.375426,3.7372842,-0.06482797,1.7787724,-0.061427593,-0.07579064
HMGA1,4.635381,-0.038587697,-0.043712232,1.7240193,5.4888783,-0.03779139,7.7114353,-0.0061401813,3.65503,-0.037003793,4.6553,3.9211736,-0.06948351,1.9067237,-0.06479281,-0.07866697
GJA1,4.8421946,-0.037669044,-0.04621079,1.8336183,5.3641276,-0.03572893,7.5907636,-0.004932165,3.4025376,-0.039075248,4.871174,4.060858,-0.07047858,1.9814029,-0.068407126,-0.081066415
NOTCH2,4.859681,-0.03765279,-0.046021737,1.8429981,5.3712616,-0.03587021,7.5970836,-0.0050035845,3.4201386,-0.03923868,4.8615127,4.069366,-0.07056622,1.969755,-0.06824496,-0.08122556
NFIA,4.8523784,-0.037787244,-0.046317253,1.8377334,5.366809,-0.035740122,7.6025286,-0.004867277,3.4115973,-0.039093845,4.873247,4.062534,-0.070588484,1.9880881,-0.068538435,-0.08122513
TDGF1-PS1,0.9527362,-0.0039670602,-0.0002917154,0.42510828,1.7030736,-0.008981252,1.8711762,-0.0040141596,0.6720146,-0.014229747,1.2968087,1.2810621,-0.012983408,0.5858949,-0.011102078,-0.017404351
CALD1,4.846161,-0.037704833,-0.046199292,1.8375757,5.3679137,-0.03578726,7.590681,-0.004926831,3.4067373,-0.039185222,4.8728337,4.064679,-0.07053816,1.9775308,-0.068382785,-0.08110432
ADAM23,5.2375994,-0.024071403,-0.03214796,1.8946266,5.867778,-0.032680687,6.7373605,-0.00911617,2.961945,-0.03427903,5.2866564,3.972372,-0.057401784,0.6830553,-0.056490283,-0.06779187
CIC,4.860558,-0.03761648,-0.046014402,1.837608,5.371163,-0.035843194,7.60146,-0.004973163,3.4214709,-0.039142728,4.862871,4.063319,-0.07058651,1.9773806,-0.06823984,-0.081215255
